dateReunion,adresse,idRepas
2022-10-19,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",5591856964
2022-01-21,"48, boulevard Muller 71270 Klein-sur-Mer",5384610201
2021-01-04,"1, boulevard Coste 89602 Delattre-sur-Raymond",1534832863
2021-12-30,"79, chemin de Thibault 97228 Mahe",7423679684
2020-11-10,"13, rue Ferreira 75434 Legendre-sur-Mer",7267342449
2022-07-26,"690, boulevard Constance Martinez 69634 Lucas",2659218649
2020-12-13,"18, avenue Descamps 62353 Saint Margaux",8865546338
2022-07-25,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",9007637046
2021-12-16,"92, rue de Cousin 56814 Saint Adrienne",9541483757
2021-12-08,"690, boulevard Constance Martinez 69634 Lucas",8487821390
2023-02-22,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",3029896198
2021-02-19,"69, chemin Le Goff 62402 Saint David",1673624259
2022-01-13,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2417383063
2023-12-04,rue de Tanguy 44327 Sainte Antoine,5330764083
2023-12-16,"92, rue de Gaillard 02327 ReyBourg",8398988598
2022-07-20,"87, boulevard Élise Schmitt 45371 Sainte Diane",9562240268
2025-06-12,"8, boulevard de Weiss 12784 Saint Luc",7844909723
2023-01-23,"28, rue Rodrigues 95203 Gilbert",3180759815
2020-02-26,"23, boulevard Patrick Boulanger 22560 Sainte Margo",6145055196
2022-10-21,"16, boulevard Barre 97373 Sainte LuceVille",2383688471
2023-12-05,boulevard de Ribeiro 90180 Ruiz-les-Bains,1281803745
2022-10-18,"18, avenue Descamps 62353 Saint Margaux",1915939527
2022-01-18,"24, rue Robert 75624 Benoit-sur-Aubert",2109752261
2023-08-21,"6, boulevard Dumont 10478 Pottier",3238507398
2021-02-02,"24, rue Robert 75624 Benoit-sur-Aubert",2491668340
2023-12-14,"79, chemin de Thibault 97228 Mahe",6039767575
2025-05-06,"12, chemin Letellier 83914 Jacquet",9244434900
2021-10-29,"8, chemin Fernandez 47926 Henry-les-Bains",2108338840
2021-12-02,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3005393867
2023-09-08,rue de Mendès 47183 Pereznec,8534230829
2022-12-19,"37, avenue Pierre Rodriguez 97636 Baron",1378229551
2023-12-23,"6, boulevard Dumont 10478 Pottier",1552636347
2022-10-24,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",2368606894
2023-05-14,"8, chemin Fernandez 47926 Henry-les-Bains",4793140050
2023-07-02,"15, chemin de Durand 75909 Moreau",7855904851
2023-12-31,"1, boulevard Coste 89602 Delattre-sur-Raymond",3005393867
2020-02-16,"11, avenue Carlier 57944 Legrand",1281803745
2022-04-24,"87, boulevard Élise Schmitt 45371 Sainte Diane",4793140050
2025-03-26,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7015375564
2021-12-21,"59, boulevard de Vallet 67649 Perrotboeuf",7802888662
2020-12-12,"83, rue Charles Diallo 71417 MaréchalVille",2108338840
2020-12-03,"2, avenue de Raynaud 39343 Jourdan",7889246495
2022-10-20,"55, chemin Denis Dufour 95266 Chartier",2307730250
2022-01-05,"23, boulevard Patrick Boulanger 22560 Sainte Margo",6179561231
2021-07-05,"27, rue Girard 17980 Lacombe-les-Bains",8359085723
2021-03-01,"75, avenue de Michel 81614 Meunierdan",6891783418
2020-02-04,"13, rue Ferreira 75434 Legendre-sur-Mer",5116884576
2021-01-30,"37, avenue Pierre Rodriguez 97636 Baron",6258285716
2023-01-27,"37, avenue Pierre Rodriguez 97636 Baron",7130767146
2020-01-05,"15, chemin de Durand 75909 Moreau",1564195561
2023-01-12,"61, boulevard de Blanc 67736 Sainte Simonenec",1453466485
2023-03-23,boulevard de Ribeiro 90180 Ruiz-les-Bains,2700720507
2022-12-02,"2, avenue de Raynaud 39343 Jourdan",1915939527
2022-09-06,"83, rue Charles Diallo 71417 MaréchalVille",2373044999
2022-10-02,"83, rue Raymond Bourgeois 48520 Ollivier",1409383544
2021-03-01,"92, rue de Cousin 56814 Saint Adrienne",8201618583
2022-12-21,"28, rue Rodrigues 95203 Gilbert",9458426081
2020-10-10,"23, boulevard Patrick Boulanger 22560 Sainte Margo",9036253359
2021-08-13,"61, boulevard de Blanc 67736 Sainte Simonenec",1853829103
2023-12-25,"28, rue Rodrigues 95203 Gilbert",2383688471
2022-07-19,chemin de Faivre 97611 Saint Alfred-sur-Mer,4229550796
2023-04-24,"24, rue Robert 75624 Benoit-sur-Aubert",9007637046
2021-12-15,"83, rue Raymond Bourgeois 48520 Ollivier",2383688471
2024-02-02,"92, rue de Gaillard 02327 ReyBourg",3795733495
2022-12-12,"61, boulevard de Blanc 67736 Sainte Simonenec",2195443312
2024-11-11,"16, boulevard Barre 97373 Sainte LuceVille",4793140050
2022-12-18,"2, avenue de Raynaud 39343 Jourdan",3173092786
2022-12-10,"87, boulevard Élise Schmitt 45371 Sainte Diane",9481488753
2020-01-22,"75, avenue de Michel 81614 Meunierdan",5611858551
2020-05-27,"13, rue Ferreira 75434 Legendre-sur-Mer",5116884576
2021-01-04,"690, boulevard Constance Martinez 69634 Lucas",8299141107
2022-02-15,"87, boulevard Élise Schmitt 45371 Sainte Diane",6887348307
2022-02-01,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3247559299
2024-03-06,"2, avenue Adèle Jean 20179 Sainte AndréeVille",2108338840
2021-12-26,boulevard de Ribeiro 90180 Ruiz-les-Bains,5643697151
2024-02-26,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",4662634394
2020-01-09,rue De Sousa 82879 Roche,7667804790
2022-03-12,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1564195561
2021-12-24,"20, chemin de Pineau 26928 Fernandez",3176559923
2022-04-04,"82, boulevard Lemoine 54413 Sainte Margotnec",9481488753
2025-11-20,"48, boulevard Muller 71270 Klein-sur-Mer",5666309654
2024-02-09,"42, rue Delattre 30953 Vallée",6486467492
2023-06-08,"943, avenue de Vallée 53176 Le Rouxboeuf",9584294661
2023-04-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7389581584
2022-12-23,"6, boulevard Dumont 10478 Pottier",6756762858
2022-07-19,"75, avenue de Michel 81614 Meunierdan",1281803745
2023-05-17,"16, boulevard Barre 97373 Sainte LuceVille",7657538937
2022-10-26,"435, boulevard Frédéric Texier 56186 Saint Victorn",6887348307
2022-02-02,"943, avenue de Vallée 53176 Le Rouxboeuf",5643697151
2022-01-18,"82, boulevard Lemoine 54413 Sainte Margotnec",2424751266
2022-06-12,rue de Tanguy 44327 Sainte Antoine,9775284386
2020-08-03,"943, avenue de Vallée 53176 Le Rouxboeuf",1564195561
2022-03-03,"2, avenue Adèle Jean 20179 Sainte AndréeVille",6145055196
2021-01-02,"83, rue Raymond Bourgeois 48520 Ollivier",1486061590
2020-09-15,"92, rue de Gaillard 02327 ReyBourg",5643697151
2023-12-30,"83, rue Charles Diallo 71417 MaréchalVille",8534230829
2021-12-26,"2, avenue de Raynaud 39343 Jourdan",2884983029
2024-02-04,"13, rue Ferreira 75434 Legendre-sur-Mer",8887217737
2022-02-16,rue de Mendès 47183 Pereznec,2127982791
2024-01-17,"23, boulevard Patrick Boulanger 22560 Sainte Margo",3329921421
2023-10-16,"83, rue Charles Diallo 71417 MaréchalVille",6168859445
2020-11-13,"61, boulevard de Blanc 67736 Sainte Simonenec",9562240268
2023-04-04,"435, boulevard Frédéric Texier 56186 Saint Victorn",5638284296
2022-01-27,"28, rue Rodrigues 95203 Gilbert",7057124365
2023-09-09,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",7802888662
2023-01-03,"87, chemin de Lemaire 48306 Saint Valérienec",2195443312
2021-01-27,"55, chemin Denis Dufour 95266 Chartier",1409383544
2022-06-27,chemin de Faivre 97611 Saint Alfred-sur-Mer,1730111678
2022-01-10,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",6179561231
2023-01-27,"1, boulevard Coste 89602 Delattre-sur-Raymond",1920222166
2023-03-16,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",5611858551
2021-01-15,"79, chemin de Thibault 97228 Mahe",3247559299
2022-12-10,boulevard de Ribeiro 90180 Ruiz-les-Bains,6145055196
2022-06-05,"23, boulevard Patrick Boulanger 22560 Sainte Margo",7190638023
2021-05-29,"92, rue de Cousin 56814 Saint Adrienne",9007637046
2020-12-18,"435, boulevard Frédéric Texier 56186 Saint Victorn",2467117348
2023-02-10,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2582535917
2023-09-18,"943, avenue de Vallée 53176 Le Rouxboeuf",5666309654
2023-12-24,"8, boulevard de Weiss 12784 Saint Luc",9492371465
2020-02-21,"29, chemin de Maréchal 31762 Pascal-sur-Joly",5353449584
2024-01-15,boulevard de Ribeiro 90180 Ruiz-les-Bains,7652110898
2023-11-01,"24, rue Robert 75624 Benoit-sur-Aubert",6997039885
2021-01-23,"75, avenue de Michel 81614 Meunierdan",1400929644
2021-01-12,"83, rue Raymond Bourgeois 48520 Ollivier",4583404796
2024-01-03,"690, boulevard Constance Martinez 69634 Lucas",2884983029
2022-05-17,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",7667804790
2021-02-09,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7190638023
2020-01-04,"92, rue de Gaillard 02327 ReyBourg",7505512341
2021-06-25,"2, avenue de Raynaud 39343 Jourdan",7494527871
2023-02-06,chemin de Faivre 97611 Saint Alfred-sur-Mer,1730111678
2021-06-07,"59, boulevard de Vallet 67649 Perrotboeuf",4823654673
2023-02-03,"20, chemin de Pineau 26928 Fernandez",6339962904
2020-01-28,"690, boulevard Constance Martinez 69634 Lucas",3606806005
2021-01-15,"75, avenue de Michel 81614 Meunierdan",7505512341
2021-01-21,"48, boulevard Muller 71270 Klein-sur-Mer",5552699696
2023-02-28,"87, chemin de Lemaire 48306 Saint Valérienec",7802888662
2021-09-27,"13, rue Ferreira 75434 Legendre-sur-Mer",1590741639
2023-07-12,"87, boulevard Élise Schmitt 45371 Sainte Diane",5289310499
2020-02-19,rue de Mendès 47183 Pereznec,2121997018
2021-12-06,"8, chemin Fernandez 47926 Henry-les-Bains",5620908988
2020-02-22,"27, rue Girard 17980 Lacombe-les-Bains",2395881420
2023-02-24,"75, avenue de Michel 81614 Meunierdan",1400929644
2023-09-19,"13, rue Ferreira 75434 Legendre-sur-Mer",7844909723
2024-02-01,"690, boulevard Constance Martinez 69634 Lucas",3310888204
2024-01-06,"29, chemin de Maréchal 31762 Pascal-sur-Joly",5278539026
2020-05-23,"435, boulevard Frédéric Texier 56186 Saint Victorn",3005393867
2020-01-09,"8, boulevard de Weiss 12784 Saint Luc",3777425119
2022-02-26,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",1182563319
2020-02-11,"87, boulevard Élise Schmitt 45371 Sainte Diane",7130767146
2022-05-17,avenue Gilles 06756 Petit,3473904497
2023-02-08,"38, chemin Julien 15846 Peron-sur-Grenier",4462594545
2024-01-07,"55, chemin Denis Dufour 95266 Chartier",2638384530
2022-01-31,chemin de Faivre 97611 Saint Alfred-sur-Mer,2109752261
2023-01-19,"8, rue Dumas 32441 David",2195443312
2022-12-16,"8, chemin Fernandez 47926 Henry-les-Bains",9036253359
2020-12-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo",3398897037
2022-12-20,"38, chemin Julien 15846 Peron-sur-Grenier",1552636347
2023-08-10,"23, boulevard Patrick Boulanger 22560 Sainte Margo",8299141107
2022-04-24,"24, rue Robert 75624 Benoit-sur-Aubert",9939612970
2020-02-27,rue De Sousa 82879 Roche,5061867847
2020-12-02,"943, avenue de Vallée 53176 Le Rouxboeuf",1932326754
2021-12-09,"2, avenue de Raynaud 39343 Jourdan",2659218649
2024-02-02,chemin de Faivre 97611 Saint Alfred-sur-Mer,2383688471
2020-05-26,"79, chemin de Thibault 97228 Mahe",7652110898
2021-01-14,"8, boulevard de Weiss 12784 Saint Luc",1400929644
2022-02-15,"1, boulevard Coste 89602 Delattre-sur-Raymond",6145055196
2024-02-04,"48, boulevard Muller 71270 Klein-sur-Mer",2373044999
2024-01-27,"28, rue Rodrigues 95203 Gilbert",7401860495
2020-12-24,"27, rue Girard 17980 Lacombe-les-Bains",3173092786
2022-05-26,"2, avenue Adèle Jean 20179 Sainte AndréeVille",5353449584
2021-03-25,"27, rue Girard 17980 Lacombe-les-Bains",2383688471
2020-05-05,"87, chemin de Lemaire 48306 Saint Valérienec",8102096044
2023-10-21,"24, rue Robert 75624 Benoit-sur-Aubert",1189575492
2020-04-20,"943, avenue de Vallée 53176 Le Rouxboeuf",2630164426
2020-08-22,"61, boulevard de Blanc 67736 Sainte Simonenec",9007637046
2022-05-17,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2659218649
2025-05-19,"83, rue Raymond Bourgeois 48520 Ollivier",9481488753
2023-05-10,"87, boulevard Élise Schmitt 45371 Sainte Diane",5280213416
2023-02-03,"29, chemin de Maréchal 31762 Pascal-sur-Joly",4662634394
2020-05-30,"59, boulevard de Vallet 67649 Perrotboeuf",1486061590
2026-02-03,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3180759815
2020-01-23,"8, rue Dumas 32441 David",6852238187
2024-01-26,"8, boulevard de Weiss 12784 Saint Luc",7389581584
2023-11-09,"92, rue de Cousin 56814 Saint Adrienne",4662634394
2021-05-09,"2, avenue Adèle Jean 20179 Sainte AndréeVille",5384610201
2021-06-08,"51, boulevard de Jean 97679 Sainte Valérieboeuf",9438076100
2023-10-12,"87, boulevard Élise Schmitt 45371 Sainte Diane",6852238187
2022-10-22,"29, chemin de Maréchal 31762 Pascal-sur-Joly",5280213416
2021-02-20,"15, chemin de Durand 75909 Moreau",3409098809
2020-01-23,"8, chemin Fernandez 47926 Henry-les-Bains",2638384530
2021-10-07,"18, avenue Descamps 62353 Saint Margaux",9458426081
2021-04-16,"27, rue Girard 17980 Lacombe-les-Bains",3310888204
2021-12-31,"20, chemin de Pineau 26928 Fernandez",1915939527
2022-10-02,"83, rue Charles Diallo 71417 MaréchalVille",1792834852
2022-06-26,"23, boulevard Patrick Boulanger 22560 Sainte Margo",5638284296
2022-12-03,"69, chemin Le Goff 62402 Saint David",1717013066
2022-05-09,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",2826173895
2022-02-10,rue De Sousa 82879 Roche,7610399927
2021-05-26,"29, chemin de Maréchal 31762 Pascal-sur-Joly",9244434900
2020-01-30,"6, boulevard Dumont 10478 Pottier",8534230829
2022-01-13,boulevard de Ribeiro 90180 Ruiz-les-Bains,3329921421
2022-09-18,"15, chemin de Durand 75909 Moreau",4793140050
2021-12-11,"435, boulevard Frédéric Texier 56186 Saint Victorn",4962294046
2023-01-11,"87, boulevard Élise Schmitt 45371 Sainte Diane",7505512341
2023-04-06,"15, chemin de Durand 75909 Moreau",2109752261
2021-06-06,"435, boulevard Frédéric Texier 56186 Saint Victorn",1534832863
2022-12-08,"8, rue Dumas 32441 David",5666309654
2020-01-27,"92, rue de Gaillard 02327 ReyBourg",8148827346
2023-02-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",6223081964
2021-01-27,"15, chemin de Durand 75909 Moreau",2895285531
2020-07-24,"37, avenue Pierre Rodriguez 97636 Baron",6168859445
2024-09-14,"38, chemin Julien 15846 Peron-sur-Grenier",9816731658
2022-07-03,"37, avenue Pierre Rodriguez 97636 Baron",4229550796
2020-12-14,"59, boulevard de Vallet 67649 Perrotboeuf",8865546338
2021-02-26,"8, chemin Fernandez 47926 Henry-les-Bains",8810708609
2021-12-07,"12, chemin Letellier 83914 Jacquet",7736347226
2023-01-18,"83, rue Raymond Bourgeois 48520 Ollivier",2897885177
2020-10-15,"690, boulevard Constance Martinez 69634 Lucas",9458426081
2024-01-04,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",4662634394
2021-08-08,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1189575492
2021-07-31,"2, avenue de Raynaud 39343 Jourdan",3173092786
2021-03-13,"83, rue Charles Diallo 71417 MaréchalVille",3795733495
2022-12-29,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",3973728313
2024-02-22,rue De Sousa 82879 Roche,1792834852
2021-03-29,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3723076500
2021-12-29,"82, boulevard Lemoine 54413 Sainte Margotnec",8089011446
2022-01-16,"83, rue Charles Diallo 71417 MaréchalVille",1409383544
2023-11-10,"16, boulevard Barre 97373 Sainte LuceVille",5611858551
2023-02-11,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",6078641484
2022-02-16,"92, rue de Cousin 56814 Saint Adrienne",8211983103
2023-12-25,"82, boulevard Lemoine 54413 Sainte Margotnec",2826173895
2023-07-19,"83, rue Raymond Bourgeois 48520 Ollivier",7015375564
2023-01-04,"23, boulevard Patrick Boulanger 22560 Sainte Margo",8102096044
2020-01-07,"59, boulevard de Vallet 67649 Perrotboeuf",6223081964
2022-05-16,rue de Tanguy 44327 Sainte Antoine,1730111678
2023-01-02,"42, rue Delattre 30953 Vallée",6756762858
2024-02-16,"13, rue Ferreira 75434 Legendre-sur-Mer",4462594545
2024-02-28,"61, boulevard de Blanc 67736 Sainte Simonenec",1932326754
2020-12-01,"92, rue de Cousin 56814 Saint Adrienne",7267342449
2020-02-16,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",6486467492
2023-01-26,"83, rue Charles Diallo 71417 MaréchalVille",7667804790
2023-08-02,"13, rue Ferreira 75434 Legendre-sur-Mer",2826173895
2021-01-02,"75, avenue de Michel 81614 Meunierdan",5918131569
2022-12-31,"23, boulevard Patrick Boulanger 22560 Sainte Margo",7423679684
2023-11-13,"82, boulevard Lemoine 54413 Sainte Margotnec",3310888204
2022-12-13,"8, rue Dumas 32441 David",5591856964
2020-12-01,"79, chemin de Thibault 97228 Mahe",5643697151
2024-02-11,"83, rue Charles Diallo 71417 MaréchalVille",7558078163
2022-01-11,"28, rue Rodrigues 95203 Gilbert",1453466485
2020-12-24,"29, chemin de Maréchal 31762 Pascal-sur-Joly",9481488753
2022-10-18,"38, chemin Julien 15846 Peron-sur-Grenier",5384610201
2022-10-26,"2, avenue de Raynaud 39343 Jourdan",2659218649
2023-04-01,"13, rue Ferreira 75434 Legendre-sur-Mer",2826173895
2021-01-29,"16, boulevard Barre 97373 Sainte LuceVille",9226452068
2021-12-24,"24, rue Robert 75624 Benoit-sur-Aubert",9438076100
2023-12-09,"55, chemin Denis Dufour 95266 Chartier",6486467492
2021-03-29,"943, avenue de Vallée 53176 Le Rouxboeuf",6997039885
2023-02-02,"83, rue Raymond Bourgeois 48520 Ollivier",2127982791
2021-01-10,"435, boulevard Frédéric Texier 56186 Saint Victorn",6078641484
2023-04-13,"16, boulevard Barre 97373 Sainte LuceVille",3795733495
2023-01-31,"13, rue Ferreira 75434 Legendre-sur-Mer",6486467492
2023-01-11,"83, rue Charles Diallo 71417 MaréchalVille",9007637046
2022-12-23,"92, rue de Cousin 56814 Saint Adrienne",1182563319
2020-02-27,"79, chemin de Thibault 97228 Mahe",2582535917
2023-12-11,"42, rue Delattre 30953 Vallée",2053671054
2023-07-21,"943, avenue de Vallée 53176 Le Rouxboeuf",7657538937
2023-12-17,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",1730111678
2022-05-12,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",7802888662
2021-01-28,"15, chemin de Durand 75909 Moreau",3973728313
2023-01-09,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2195443312
2024-02-02,"8, rue Dumas 32441 David",8810708609
2022-02-21,"1, boulevard Coste 89602 Delattre-sur-Raymond",1400929644
2021-05-08,"13, rue Ferreira 75434 Legendre-sur-Mer",7266266076
2020-01-02,"87, boulevard Élise Schmitt 45371 Sainte Diane",3247559299
2020-01-27,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",4908711034
2021-08-05,"12, chemin Letellier 83914 Jacquet",5719877351
2024-02-04,"16, boulevard Barre 97373 Sainte LuceVille",2645305745
2022-12-21,"92, rue de Cousin 56814 Saint Adrienne",1936316918
2021-09-08,"28, rue Rodrigues 95203 Gilbert",3795733495
2020-07-14,"24, rue Robert 75624 Benoit-sur-Aubert",6887348307
2023-11-05,"55, chemin Denis Dufour 95266 Chartier",2975809098
2021-10-09,"42, rue Delattre 30953 Vallée",2121997018
2022-10-14,"16, boulevard Barre 97373 Sainte LuceVille",8102096044
2020-03-13,"82, boulevard Lemoine 54413 Sainte Margotnec",8201618583
2023-09-27,"12, chemin Letellier 83914 Jacquet",5719877351
2021-02-17,"12, chemin Letellier 83914 Jacquet",5289310499
2020-05-27,"87, boulevard Élise Schmitt 45371 Sainte Diane",5278539026
2021-01-08,boulevard de Ribeiro 90180 Ruiz-les-Bains,4202068271
2022-09-04,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",7494527871
2021-02-05,"29, chemin de Maréchal 31762 Pascal-sur-Joly",2700720507
2022-02-16,"943, avenue de Vallée 53176 Le Rouxboeuf",9562240268
2022-02-20,"87, chemin de Lemaire 48306 Saint Valérienec",4076708488
2024-01-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo",5256871839
2024-12-02,"1, boulevard Coste 89602 Delattre-sur-Raymond",4908711034
2021-01-15,"48, boulevard Muller 71270 Klein-sur-Mer",4583404796
2023-09-01,rue de Mendès 47183 Pereznec,9584294661
2021-01-10,"59, boulevard de Vallet 67649 Perrotboeuf",6997039885
2021-08-17,"1, boulevard Coste 89602 Delattre-sur-Raymond",9331175119
2021-12-11,"55, chemin Denis Dufour 95266 Chartier",8865546338
2021-03-11,"87, chemin de Lemaire 48306 Saint Valérienec",8148827346
2022-03-25,"92, rue de Cousin 56814 Saint Adrienne",9244434900
2021-01-29,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7389581584
2024-02-27,"61, boulevard de Blanc 67736 Sainte Simonenec",1281803745
2023-12-15,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",8359085723
2021-01-18,boulevard de Ribeiro 90180 Ruiz-les-Bains,7855904851
