SIRET,idGroupe,RFID,dateReunion,adresse
00525055521081,3706917257,5594470403,2023-02-04,"11, avenue Carlier 57944 Legrand"
64026792801221,4215140589,4492107329,2021-10-11,boulevard de Ribeiro 90180 Ruiz-les-Bains
36788219232010,5735019659,3942815669,2023-12-22,"42, rue Delattre 30953 Vallée"
22389614872404,4437557565,9866703484,2020-10-26,"15, chemin de Durand 75909 Moreau"
51702503153255,8968339833,4400692273,2023-12-28,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
36788219232010,2447515723,3903073487,2021-01-18,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
90456978427461,2369643785,8350814347,2023-02-19,"6, boulevard Dumont 10478 Pottier"
35937003762553,8030289257,3542232663,2020-05-06,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
31600246537342,1231672681,8634588917,2022-12-08,"13, rue Ferreira 75434 Legendre-sur-Mer"
44112288376085,3431295653,2645597299,2020-12-31,"16, boulevard Barre 97373 Sainte LuceVille"
63950133687266,3538927591,8760423995,2020-10-10,"37, avenue Pierre Rodriguez 97636 Baron"
37712325010813,3487627735,7926169347,2021-02-09,"82, boulevard Lemoine 54413 Sainte Margotnec"
64717768616115,7919556033,3510652290,2021-02-13,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
24818656352324,4261260447,4678466400,2021-02-27,"20, chemin de Pineau 26928 Fernandez"
24818656352324,4261260447,6978513628,2022-10-21,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
38934376101739,3030842343,7145646348,2021-02-04,avenue Gilles 06756 Petit
53749997792491,4131911466,8279323794,2023-03-24,"28, rue Rodrigues 95203 Gilbert"
32248510419942,9252043601,8062372590,2023-11-05,"48, boulevard Muller 71270 Klein-sur-Mer"
29007121912554,3038314745,6169398961,2023-03-19,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
36788219232010,2447515723,5979258819,2020-01-25,"8, boulevard de Weiss 12784 Saint Luc"
98329158407802,8970764836,9466515714,2022-04-15,rue De Sousa 82879 Roche
84747849229230,2548185245,2337086836,2020-03-23,"61, boulevard de Blanc 67736 Sainte Simonenec"
98329158407802,8970764836,1175364056,2023-01-31,"12, chemin Letellier 83914 Jacquet"
55627527881308,6356963178,8662153118,2024-01-12,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
64026792801221,4215140589,6161088218,2023-08-21,"6, boulevard Dumont 10478 Pottier"
90456978427461,2369643785,7574514652,2020-01-27,"42, rue Delattre 30953 Vallée"
31600246537342,1231672681,6946273517,2020-01-13,"16, boulevard Barre 97373 Sainte LuceVille"
03791523220638,8965668535,1525360028,2024-01-29,"55, chemin Denis Dufour 95266 Chartier"
36788219232010,5735019659,2208188300,2020-09-05,"69, chemin Le Goff 62402 Saint David"
64717768616115,7919556033,4921299675,2020-07-04,"82, boulevard Lemoine 54413 Sainte Margotnec"
33058399718832,5877273185,4940354609,2023-10-11,"12, chemin Letellier 83914 Jacquet"
63950133687266,3538927591,1421276842,2020-12-06,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
66605720133153,9049066537,7769832763,2021-05-07,"27, rue Girard 17980 Lacombe-les-Bains"
64026792801221,4215140589,1165991573,2021-07-23,"48, boulevard Muller 71270 Klein-sur-Mer"
84377770359465,9596329928,6235515165,2024-02-09,"12, chemin Letellier 83914 Jacquet"
89515745207186,5664845352,7403447608,2023-12-04,"435, boulevard Frédéric Texier 56186 Saint Victorn"
05466078207131,7459875960,3630865512,2023-10-24,"2, avenue de Raynaud 39343 Jourdan"
36788219232010,2447515723,1187223882,2024-02-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
80903770168495,8659756853,2868744388,2023-03-21,avenue Gilles 06756 Petit
36788219232010,5735019659,2853315156,2022-01-29,"92, rue de Cousin 56814 Saint Adrienne"
51258572017295,2740300555,9525504179,2024-02-12,"20, chemin de Pineau 26928 Fernandez"
23421169317648,7713134262,3282084495,2022-05-17,"38, chemin Julien 15846 Peron-sur-Grenier"
23421169317648,3322968243,4140060280,2021-09-20,"690, boulevard Constance Martinez 69634 Lucas"
61145436460441,5622045506,9391494995,2022-12-16,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
33058399718832,5877273185,9913626555,2023-02-27,"690, boulevard Constance Martinez 69634 Lucas"
96073577228654,7738358497,9259350149,2023-02-22,"24, rue Robert 75624 Benoit-sur-Aubert"
79319466934413,8236279818,8535237415,2021-01-26,"435, boulevard Frédéric Texier 56186 Saint Victorn"
89515745207186,5664845352,7793490929,2021-01-31,"435, boulevard Frédéric Texier 56186 Saint Victorn"
61145436460441,5622045506,9551888705,2020-06-17,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
53060616902393,2954742847,9993211049,2022-01-20,"87, boulevard Élise Schmitt 45371 Sainte Diane"
06993304653729,5366105887,7673358549,2022-01-18,"48, boulevard Muller 71270 Klein-sur-Mer"
46800968940449,7967163462,4824732606,2023-07-12,"87, boulevard Élise Schmitt 45371 Sainte Diane"
35937003762553,8030289257,2030303016,2024-02-11,avenue Gilles 06756 Petit
48760293112824,2829168963,7448407488,2021-09-05,"28, rue Rodrigues 95203 Gilbert"
37712325010813,3487627735,7241729860,2023-01-31,"690, boulevard Constance Martinez 69634 Lucas"
35937003762553,8358901571,3723863481,2021-04-13,"48, boulevard Muller 71270 Klein-sur-Mer"
38934376101739,3030842343,1670039646,2022-01-01,"61, boulevard de Blanc 67736 Sainte Simonenec"
53060616902393,2954742847,7843087076,2023-01-06,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
13484140289071,7382270602,2729429418,2022-11-14,"42, rue Delattre 30953 Vallée"
55627527881308,6356963178,9353105381,2022-02-16,"24, rue Robert 75624 Benoit-sur-Aubert"
83876695122502,8054020172,9167112001,2020-02-18,"6, boulevard Dumont 10478 Pottier"
79317073641194,1291576549,4354246813,2023-01-16,"690, boulevard Constance Martinez 69634 Lucas"
50318444534242,1177570259,7028915803,2020-03-25,"87, chemin de Lemaire 48306 Saint Valérienec"
51702503153255,1083144912,9108016890,2020-11-19,boulevard de Ribeiro 90180 Ruiz-les-Bains
03363878717889,8654757824,6682718890,2020-10-25,boulevard de Ribeiro 90180 Ruiz-les-Bains
53060616902393,2954742847,1179824886,2024-02-05,"82, boulevard Lemoine 54413 Sainte Margotnec"
61145436460441,5622045506,3833388601,2022-12-04,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
03791523220638,8965668535,4929080217,2021-06-04,"28, rue Rodrigues 95203 Gilbert"
03791523220638,8965668535,8388661707,2021-01-29,"16, boulevard Barre 97373 Sainte LuceVille"
32248510419942,9252043601,2674390907,2021-12-13,"2, avenue de Raynaud 39343 Jourdan"
50318444534242,1177570259,4518785175,2021-10-25,"18, avenue Descamps 62353 Saint Margaux"
32248510419942,2587949349,6698008026,2020-03-07,"87, chemin de Lemaire 48306 Saint Valérienec"
97619788371160,8894037471,8515856228,2020-09-02,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
31600246537342,1231672681,3409373881,2024-02-26,"8, chemin Fernandez 47926 Henry-les-Bains"
14548937752788,3462875358,2002841310,2023-08-22,avenue Gilles 06756 Petit
41060060164448,5480431818,4942182522,2023-12-13,"18, avenue Descamps 62353 Saint Margaux"
44112288376085,3431295653,4536594713,2023-10-12,"13, rue Ferreira 75434 Legendre-sur-Mer"
50318444534242,1177570259,9378533372,2021-02-14,"8, boulevard de Weiss 12784 Saint Luc"
80903770168495,8659756853,8940358355,2021-12-12,"6, boulevard Dumont 10478 Pottier"
81863341627805,4526121248,7021062073,2020-05-06,"61, boulevard de Blanc 67736 Sainte Simonenec"
70263465761771,2945965350,4236190716,2021-05-16,"55, chemin Denis Dufour 95266 Chartier"
50318444534242,1177570259,2047889448,2023-02-14,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
79319466934413,7935233743,6005458670,2021-03-06,"2, avenue de Raynaud 39343 Jourdan"
46800968940449,7967163462,6284488510,2021-10-31,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
29007121912554,3038314745,2343808553,2020-03-24,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
83876695122502,8054020172,7988784120,2021-03-22,"83, rue Charles Diallo 71417 MaréchalVille"
64026792801221,4215140589,6055749699,2023-01-02,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
79319466934413,8236279818,2489813995,2022-07-18,"690, boulevard Constance Martinez 69634 Lucas"
35937003762553,8030289257,4135259007,2021-10-27,"2, avenue de Raynaud 39343 Jourdan"
81167159265939,7999060766,6173472107,2023-03-28,"20, chemin de Pineau 26928 Fernandez"
70263465761771,2945965350,1732841172,2020-08-22,"75, avenue de Michel 81614 Meunierdan"
97619788371160,8894037471,6396213864,2022-06-07,rue de Mendès 47183 Pereznec
84747849229230,2548185245,1653483751,2022-02-03,rue De Sousa 82879 Roche
66605720133153,9049066537,2914495614,2022-12-18,"92, rue de Cousin 56814 Saint Adrienne"
36788219232010,2447515723,4203626234,2022-01-01,"82, boulevard Lemoine 54413 Sainte Margotnec"
92578022077836,6774919538,6908159777,2022-12-03,"37, avenue Pierre Rodriguez 97636 Baron"
35937003762553,8358901571,1391405467,2023-01-17,"38, chemin Julien 15846 Peron-sur-Grenier"
44112288376085,3431295653,7683420902,2021-01-15,"55, chemin Denis Dufour 95266 Chartier"
00525055521081,3706917257,9915949068,2021-04-27,"435, boulevard Frédéric Texier 56186 Saint Victorn"
61145436460441,5622045506,6726406726,2021-02-17,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
48760293112824,2829168963,6802880962,2020-02-10,"83, rue Charles Diallo 71417 MaréchalVille"
61145436460441,5622045506,9509939480,2023-11-19,"690, boulevard Constance Martinez 69634 Lucas"
70263465761771,2945965350,6974535755,2020-10-02,"59, boulevard de Vallet 67649 Perrotboeuf"
70263465761771,2945965350,6245371320,2020-05-14,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
13484140289071,7382270602,3751422726,2022-09-01,"16, boulevard Barre 97373 Sainte LuceVille"
31600246537342,1231672681,9080778526,2020-07-15,"8, chemin Fernandez 47926 Henry-les-Bains"
98329158407802,8970764836,3178553344,2020-01-21,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
50318444534242,1177570259,7220647110,2023-12-30,"2, avenue de Raynaud 39343 Jourdan"
79319466934413,8236279818,6288600590,2022-06-10,"92, rue de Cousin 56814 Saint Adrienne"
36788219232010,5735019659,8899562844,2021-02-01,"20, chemin de Pineau 26928 Fernandez"
49917554883966,3794479229,9501999942,2021-12-03,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
31600246537342,1231672681,4427299204,2022-01-13,"38, chemin Julien 15846 Peron-sur-Grenier"
46800968940449,7967163462,5275698669,2020-07-03,"11, avenue Carlier 57944 Legrand"
32248510419942,9252043601,2640547248,2024-02-19,"27, rue Girard 17980 Lacombe-les-Bains"
81167159265939,7999060766,1348240001,2021-12-19,"75, avenue de Michel 81614 Meunierdan"
36788219232010,5735019659,4772791156,2020-02-27,rue De Sousa 82879 Roche
48760293112824,2829168963,4134692974,2024-02-12,"55, chemin Denis Dufour 95266 Chartier"
51702503153255,1083144912,9389831372,2023-12-06,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
69511036882363,2557438769,1125194336,2024-11-11,"16, boulevard Barre 97373 Sainte LuceVille"
83907434907681,9483825704,1652609281,2023-10-29,"24, rue Robert 75624 Benoit-sur-Aubert"
79319466934413,8236279818,2489813995,2021-02-19,"83, rue Charles Diallo 71417 MaréchalVille"
00525055521081,3706917257,6402394162,2023-01-23,"28, rue Rodrigues 95203 Gilbert"
53060616902393,2954742847,6035508866,2022-02-11,"79, chemin de Thibault 97228 Mahe"
49917554883966,3794479229,2537487652,2021-01-19,"1, boulevard Coste 89602 Delattre-sur-Raymond"
64026792801221,4215140589,5630740164,2023-01-09,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
51702503153255,1083144912,3267772568,2023-01-02,"92, rue de Cousin 56814 Saint Adrienne"
03363878717889,8654757824,4362809807,2020-04-13,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
80723535542121,1214418842,7023267152,2021-02-13,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
29007121912554,3038314745,5492857868,2023-12-23,"37, avenue Pierre Rodriguez 97636 Baron"
98183300737893,7970714119,5286926037,2021-10-11,"59, boulevard de Vallet 67649 Perrotboeuf"
79317073641194,1291576549,1755152380,2022-03-28,"8, chemin Fernandez 47926 Henry-les-Bains"
24818656352324,4261260447,8753001029,2022-09-16,boulevard de Ribeiro 90180 Ruiz-les-Bains
92578022077836,6774919538,8821671881,2022-11-02,"61, boulevard de Blanc 67736 Sainte Simonenec"
58903816331381,9072452886,8516867859,2022-07-18,"37, avenue Pierre Rodriguez 97636 Baron"
03363878717889,8654757824,5527963639,2024-01-04,"6, boulevard Dumont 10478 Pottier"
79317073641194,1291576549,6036464276,2024-11-30,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
84747849229230,2548185245,2509617828,2026-02-28,"48, boulevard Muller 71270 Klein-sur-Mer"
35937003762553,8876413213,5056007080,2021-02-22,"75, avenue de Michel 81614 Meunierdan"
81863341627805,4526121248,7605719826,2023-02-25,"75, avenue de Michel 81614 Meunierdan"
38934376101739,3030842343,3351764075,2024-02-17,"55, chemin Denis Dufour 95266 Chartier"
46800968940449,7967163462,6584457405,2020-03-04,"82, boulevard Lemoine 54413 Sainte Margotnec"
35937003762553,8876413213,7802233906,2022-12-12,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
38934376101739,3030842343,4579202449,2020-12-06,"8, boulevard de Weiss 12784 Saint Luc"
50318444534242,1177570259,6924599323,2025-02-11,"28, rue Rodrigues 95203 Gilbert"
38934376101739,3030842343,7174107212,2020-12-26,"83, rue Charles Diallo 71417 MaréchalVille"
96073577228654,7738358497,2815042204,2025-01-31,"8, boulevard de Weiss 12784 Saint Luc"
37712325010813,3487627735,8485013672,2025-05-01,rue de Mendès 47183 Pereznec
98329158407802,8970764836,2355336606,2026-02-17,"79, chemin de Thibault 97228 Mahe"
89515745207186,4946804105,7680388954,2023-06-16,rue de Tanguy 44327 Sainte Antoine
55092167093295,6793816076,2768228988,2023-11-08,"8, chemin Fernandez 47926 Henry-les-Bains"
32248510419942,2587949349,2715232027,2020-11-13,"82, boulevard Lemoine 54413 Sainte Margotnec"
51702503153255,1083144912,8101337826,2024-12-04,"87, chemin de Lemaire 48306 Saint Valérienec"
92578022077836,6774919538,4168617630,2021-08-09,"75, avenue de Michel 81614 Meunierdan"
49391417241429,3498683433,2117579975,2023-09-12,"27, rue Girard 17980 Lacombe-les-Bains"
64026792801221,4215140589,2516286531,2020-10-15,"59, boulevard de Vallet 67649 Perrotboeuf"
41060060164448,5480431818,3009106779,2023-08-14,rue De Sousa 82879 Roche
30426192025617,6050453215,6352672325,2021-05-22,rue De Sousa 82879 Roche
55092167093295,6793816076,1643496513,2023-02-01,chemin de Faivre 97611 Saint Alfred-sur-Mer
84747849229230,2548185245,2922448581,2022-12-05,"79, chemin de Thibault 97228 Mahe"
79319466934413,8236279818,1182136513,2022-10-12,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
79319466934413,7935233743,9247377405,2020-12-15,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
44112288376085,3431295653,3770822029,2024-02-06,"37, avenue Pierre Rodriguez 97636 Baron"
35937003762553,8358901571,1995718177,2020-07-23,"92, rue de Gaillard 02327 ReyBourg"
98329158407802,8970764836,6943753274,2023-02-21,"87, chemin de Lemaire 48306 Saint Valérienec"
14548937752788,3462875358,6766220946,2022-12-21,"92, rue de Cousin 56814 Saint Adrienne"
51702503153255,1083144912,9431500950,2020-01-23,"24, rue Robert 75624 Benoit-sur-Aubert"
03791523220638,8965668535,2288885992,2021-12-04,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
90456978427461,2369643785,7733340582,2023-01-05,"87, chemin de Lemaire 48306 Saint Valérienec"
92578022077836,6774919538,8140832391,2024-01-06,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
22389614872404,4437557565,6006945901,2022-05-04,"11, avenue Carlier 57944 Legrand"
79319466934413,7935233743,6909986985,2023-12-14,"79, chemin de Thibault 97228 Mahe"
23421169317648,7713134262,9933277290,2020-01-04,"24, rue Robert 75624 Benoit-sur-Aubert"
79319466934413,7935233743,6319923960,2021-06-07,"92, rue de Cousin 56814 Saint Adrienne"
14548937752788,3462875358,2221227261,2023-01-26,"12, chemin Letellier 83914 Jacquet"
46800968940449,7967163462,1786932739,2020-01-20,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
57003007362412,2020403668,4750606088,2022-12-14,"16, boulevard Barre 97373 Sainte LuceVille"
05466078207131,7459875960,9436768882,2022-01-16,"8, chemin Fernandez 47926 Henry-les-Bains"
97619788371160,8894037471,7506899629,2024-01-28,"92, rue de Cousin 56814 Saint Adrienne"
79319466934413,8236279818,7119132285,2021-12-14,"28, rue Rodrigues 95203 Gilbert"
14548937752788,3462875358,4889422284,2022-12-15,rue De Sousa 82879 Roche
35937003762553,8876413213,6484681594,2021-12-15,avenue Gilles 06756 Petit
70263465761771,2945965350,6416824179,2021-09-16,"48, boulevard Muller 71270 Klein-sur-Mer"
57003007362412,2020403668,3736145074,2020-02-11,"8, boulevard de Weiss 12784 Saint Luc"
64026792801221,4215140589,1528851915,2021-12-26,"2, avenue de Raynaud 39343 Jourdan"
64026792801221,4215140589,9230722660,2024-02-05,"48, boulevard Muller 71270 Klein-sur-Mer"
89515745207186,5664845352,6430291815,2020-02-08,"18, avenue Descamps 62353 Saint Margaux"
53749997792491,4131911466,2870205856,2022-01-28,"28, rue Rodrigues 95203 Gilbert"
81167159265939,7999060766,8087893282,2020-12-24,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
84377770359465,9596329928,4862547370,2021-11-16,"37, avenue Pierre Rodriguez 97636 Baron"
50318444534242,1177570259,6223001300,2022-10-24,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
57003007362412,2020403668,5804254734,2022-01-26,"38, chemin Julien 15846 Peron-sur-Grenier"
92578022077836,6774919538,9852994758,2024-01-18,"13, rue Ferreira 75434 Legendre-sur-Mer"
92578022077836,3392728242,6548273662,2024-11-10,"13, rue Ferreira 75434 Legendre-sur-Mer"
55092167093295,6793816076,6513403067,2024-05-27,avenue Gilles 06756 Petit
80723535542121,1214418842,7091799752,2021-04-06,"61, boulevard de Blanc 67736 Sainte Simonenec"
81863341627805,4526121248,6052153072,2020-01-31,rue de Tanguy 44327 Sainte Antoine
36788219232010,5735019659,1430583101,2022-01-11,"8, rue Dumas 32441 David"
36788219232010,2447515723,5979258819,2020-02-24,"28, rue Rodrigues 95203 Gilbert"
13484140289071,7382270602,3842931456,2023-12-08,"28, rue Rodrigues 95203 Gilbert"
41060060164448,5480431818,1584547924,2020-01-22,"16, boulevard Barre 97373 Sainte LuceVille"
81863341627805,4526121248,4293784989,2020-12-04,"6, boulevard Dumont 10478 Pottier"
03363878717889,8654757824,2205064949,2020-12-27,avenue Gilles 06756 Petit
55627527881308,6356963178,2239725256,2022-05-19,"38, chemin Julien 15846 Peron-sur-Grenier"
35937003762553,8876413213,5815638974,2024-02-05,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
64026792801221,4215140589,7564742189,2021-02-10,"13, rue Ferreira 75434 Legendre-sur-Mer"
